MonthYear,Station,Station_Type ,Entry_Exit,Trip
Nov-24,Menangle  Station,Train,Exit,278
Nov-24,Menangle  Station,Train,Entry,288
Nov-24,Merrylands  Station,Train,Exit,143418
Nov-24,Merrylands  Station,Train,Entry,147602
Nov-24,Metford  Station,Train,Exit,1444
Nov-24,Metford  Station,Train,Entry,1562
Nov-24,Milsons Point  Station,Train,Exit,185607
Nov-24,Milsons Point  Station,Train,Entry,178284
Nov-24,Mindaribba  Station,Train,Exit,Less than 50
Nov-24,Mindaribba  Station,Train,Entry,Less than 50
Nov-24,Minnamurra  Station,Train,Exit,2166
Nov-24,Minnamurra  Station,Train,Entry,2249
Nov-24,Minto  Station,Train,Exit,60668
Nov-24,Minto  Station,Train,Entry,64547
Nov-24,Miranda  Station,Train,Exit,89125
Nov-24,Miranda  Station,Train,Entry,86682
Nov-24,Mittagong  Station,Train,Exit,3146
Nov-24,Mittagong  Station,Train,Entry,3574
Nov-24,Morisset  Station,Train,Exit,14721
Nov-24,Morisset  Station,Train,Entry,16181
Nov-24,Mortdale  Station,Train,Exit,70785
Nov-24,Mortdale  Station,Train,Entry,78315
Nov-24,Moss Vale  Station,Train,Exit,3419
Nov-24,Moss Vale  Station,Train,Entry,3819
Nov-24,Mount Colah  Station,Train,Exit,12087
Nov-24,Mount Colah  Station,Train,Entry,13410
Nov-24,Mount Druitt  Station,Train,Exit,148137
Nov-24,Mount Druitt  Station,Train,Entry,148584
Nov-24,Mount Kuring-gai  Station,Train,Exit,4652
Nov-24,Mount Kuring-gai  Station,Train,Entry,4928
Nov-24,Mount Victoria  Station,Train,Exit,2798
Nov-24,Mount Victoria  Station,Train,Entry,2934
Nov-24,Mulgrave  Station,Train,Exit,5666
Nov-24,Mulgrave  Station,Train,Entry,5819
Nov-24,Museum  Station,Train,Exit,272615
Nov-24,Museum  Station,Train,Entry,239357
Nov-24,Muswellbrook  Station,Train,Exit,413
Nov-24,Muswellbrook  Station,Train,Entry,621
Nov-24,Narara  Station,Train,Exit,4232
Nov-24,Narara  Station,Train,Entry,4941
Nov-24,Narwee  Station,Train,Exit,38600
Nov-24,Narwee  Station,Train,Entry,42597
Nov-24,Newcastle Interchange Station,Train,Exit,41065
Nov-24,Newcastle Interchange Station,Train,Entry,40960
Nov-24,Newtown  Station,Train,Exit,277319
Nov-24,Newtown  Station,Train,Entry,245188
Nov-24,Niagara Park  Station,Train,Exit,2086
Nov-24,Niagara Park  Station,Train,Entry,2266
Nov-24,Normanhurst  Station,Train,Exit,21648
Nov-24,Normanhurst  Station,Train,Entry,27102
Nov-24,North Ryde  Station,Metro,Exit,85060
Nov-24,North Ryde  Station,Metro,Entry,86193
Nov-24,North Strathfield  Station,Train,Exit,59483
Nov-24,North Strathfield  Station,Train,Entry,60960
Nov-24,North Sydney  Station,Train,Exit,278732
Nov-24,North Sydney  Station,Train,Entry,264223
Nov-24,North Wollongong  Station,Train,Exit,26818
Nov-24,North Wollongong  Station,Train,Entry,28982
Nov-24,Norwest  Station,Metro,Exit,73263
Nov-24,Norwest  Station,Metro,Entry,74543
Nov-24,Oak Flats  Station,Train,Exit,8184
Nov-24,Oak Flats  Station,Train,Entry,9261
Nov-24,Oatley  Station,Train,Exit,41041
Nov-24,Oatley  Station,Train,Entry,44161
Nov-24,Olympic Park  Station,Train,Exit,144245
Nov-24,Olympic Park  Station,Train,Entry,89402
Nov-24,Otford  Station,Train,Exit,880
Nov-24,Otford  Station,Train,Entry,922
Nov-24,Ourimbah  Station,Train,Exit,3417
Nov-24,Ourimbah  Station,Train,Entry,3731
Nov-24,Padstow  Station,Train,Exit,54635
Nov-24,Padstow  Station,Train,Entry,60101
Nov-24,Panania  Station,Train,Exit,33612
Nov-24,Panania  Station,Train,Entry,37116
Nov-24,Parramatta  Station,Train,Exit,986461
Nov-24,Parramatta  Station,Train,Entry,966060
Nov-24,Paterson  Station,Train,Exit,117
Nov-24,Paterson  Station,Train,Entry,213
Nov-24,Pendle Hill  Station,Train,Exit,67555
Nov-24,Pendle Hill  Station,Train,Entry,72201
Nov-24,Pennant Hills  Station,Train,Exit,36287
Nov-24,Pennant Hills  Station,Train,Entry,38202
Nov-24,Penrith  Station,Train,Exit,174896
Nov-24,Penrith  Station,Train,Entry,171877
Nov-24,Penrose  Station,Train,Exit,Less than 50
Nov-24,Penrose  Station,Train,Entry,Less than 50
Nov-24,Penshurst  Station,Train,Exit,59799
Nov-24,Penshurst  Station,Train,Entry,69610
Nov-24,Petersham  Station,Train,Exit,79810
Nov-24,Petersham  Station,Train,Entry,82760
Nov-24,Picton  Station,Train,Exit,2602
Nov-24,Picton  Station,Train,Entry,3132
Nov-24,Point Clare  Station,Train,Exit,2835
Nov-24,Point Clare  Station,Train,Entry,3380
Nov-24,Port Kembla North  Station,Train,Exit,276
Nov-24,Port Kembla North  Station,Train,Entry,355
Nov-24,Port Kembla  Station,Train,Exit,1404
Nov-24,Port Kembla  Station,Train,Entry,1770
Nov-24,Pymble  Station,Train,Exit,46710
Nov-24,Pymble  Station,Train,Entry,51184
Nov-24,Quakers Hill  Station,Train,Exit,51909
Nov-24,Quakers Hill  Station,Train,Entry,57558
Nov-24,Redfern  Station,Train,Exit,608861
Nov-24,Redfern  Station,Train,Entry,571571
Nov-24,Regents Park  Station,Train,Exit,31778
Nov-24,Regents Park  Station,Train,Entry,34062
Nov-24,Revesby  Station,Train,Exit,119391
Nov-24,Revesby  Station,Train,Entry,121443
Nov-24,Rhodes  Station,Train,Exit,217799
Nov-24,Rhodes  Station,Train,Entry,221226
Nov-24,Richmond  Station,Train,Exit,14621
Nov-24,Richmond  Station,Train,Entry,16167
Nov-24,Riverstone  Station,Train,Exit,25388
Nov-24,Riverstone  Station,Train,Entry,28086
Nov-24,Riverwood  Station,Train,Exit,72834
Nov-24,Riverwood  Station,Train,Entry,77805
Nov-24,Rockdale  Station,Train,Exit,232958
Nov-24,Rockdale  Station,Train,Entry,242250
Nov-24,Rooty Hill  Station,Train,Exit,79577
Nov-24,Rooty Hill  Station,Train,Entry,84489
Nov-24,Roseville  Station,Train,Exit,61181
Nov-24,Roseville  Station,Train,Entry,65221
Nov-24,Rouse Hill  Station,Metro,Exit,120260
Nov-24,Rouse Hill  Station,Metro,Entry,115174
Nov-24,Rydal  Station,Train,Exit,Less than 50
Nov-24,Rydal  Station,Train,Entry,Less than 50
Nov-24,Rydalmere Station,Train,Exit,1688
Nov-24,Rydalmere Station,Train,Entry,1675
Nov-24,Sandgate  Station,Train,Exit,313
Nov-24,Sandgate  Station,Train,Entry,402
Nov-24,Scarborough  Station,Train,Exit,467
Nov-24,Scarborough  Station,Train,Entry,429
Nov-24,Schofields  Station,Train,Exit,90971
Nov-24,Schofields  Station,Train,Entry,96637
Nov-24,Scone  Station,Train,Exit,289
Nov-24,Scone  Station,Train,Entry,367
Nov-24,Sefton  Station,Train,Exit,16949
Nov-24,Sefton  Station,Train,Entry,18821
Nov-24,Seven Hills  Station,Train,Exit,128162
Nov-24,Seven Hills  Station,Train,Entry,135265
Nov-24,Shellharbour Junction  Station,Train,Exit,3764
Nov-24,Shellharbour Junction  Station,Train,Entry,4413
Nov-24,Singleton  Station,Train,Exit,584
Nov-24,Singleton  Station,Train,Entry,671
Nov-24,Springwood  Station,Train,Exit,20632
Nov-24,Springwood  Station,Train,Entry,21032
Nov-24,St James  Station,Train,Exit,204663
Nov-24,St James  Station,Train,Entry,183179
Nov-24,St Leonards  Station,Train,Exit,251292
Nov-24,St Leonards  Station,Train,Entry,251825
Nov-24,St Marys  Station,Train,Exit,98643
Nov-24,St Marys  Station,Train,Entry,102277
Nov-24,St Peters  Station,Train,Exit,61122
Nov-24,St Peters  Station,Train,Entry,69716
Nov-24,Stanmore  Station,Train,Exit,67827
Nov-24,Stanmore  Station,Train,Entry,74366
Nov-24,Stanwell Park  Station,Train,Exit,1475
Nov-24,Stanwell Park  Station,Train,Entry,1458
Nov-24,Strathfield  Station,Train,Exit,608436
Nov-24,Strathfield  Station,Train,Entry,625126
Nov-24,Summer Hill  Station,Train,Exit,76120
Nov-24,Summer Hill  Station,Train,Entry,81280
Nov-24,Sutherland  Station,Train,Exit,149833
Nov-24,Sutherland  Station,Train,Entry,151849
Nov-24,Sydenham  Station,Shared,Exit,475166
Nov-24,Sydenham  Station,Shared,Entry,488280
Nov-24,Tahmoor  Station,Train,Exit,2841
Nov-24,Tahmoor  Station,Train,Entry,3243
Nov-24,Tallawong  Station,Metro,Exit,153907
Nov-24,Tallawong  Station,Metro,Entry,165918
Nov-24,Tallong  Station,Train,Exit,Less than 50
Nov-24,Tallong  Station,Train,Entry,Less than 50
Nov-24,Tarana  Station,Train,Exit,86
Nov-24,Tarana  Station,Train,Entry,111
Nov-24,Tarro  Station,Train,Exit,96
Nov-24,Tarro  Station,Train,Entry,117
Nov-24,Tascott  Station,Train,Exit,1708
Nov-24,Tascott  Station,Train,Entry,2125
Nov-24,Telarah  Station,Train,Exit,2392
Nov-24,Telarah  Station,Train,Entry,2783
Nov-24,Telopea Station,Train,Exit,2464
Nov-24,Telopea Station,Train,Entry,2761
Nov-24,Tempe  Station,Train,Exit,32258
Nov-24,Tempe  Station,Train,Entry,33848
Nov-24,Teralba  Station,Train,Exit,991
Nov-24,Teralba  Station,Train,Entry,1143
Nov-24,Thirroul  Station,Train,Exit,20935
Nov-24,Thirroul  Station,Train,Entry,22326
Nov-24,Thornleigh  Station,Train,Exit,34433
Nov-24,Thornleigh  Station,Train,Entry,36157
Nov-24,Thornton  Station,Train,Exit,4839
Nov-24,Thornton  Station,Train,Entry,5403
Nov-24,Toongabbie  Station,Train,Exit,63329
Nov-24,Toongabbie  Station,Train,Entry,67152
Nov-24,Town Hall  Station,Train,Exit,1840598
Nov-24,Town Hall  Station,Train,Entry,1925716
Nov-24,Towradgi  Station,Train,Exit,1482
Nov-24,Towradgi  Station,Train,Entry,1792
Nov-24,Tuggerah  Station,Train,Exit,22982
Nov-24,Tuggerah  Station,Train,Entry,23984
Nov-24,Turramurra  Station,Train,Exit,78027
Nov-24,Turramurra  Station,Train,Entry,82872
Nov-24,Turrella  Station,Train,Exit,22937
Nov-24,Turrella  Station,Train,Entry,25607
Nov-24,Unanderra  Station,Train,Exit,8408
Nov-24,Unanderra  Station,Train,Entry,9248
Nov-24,Valley Heights  Station,Train,Exit,1011
Nov-24,Valley Heights  Station,Train,Entry,1227
Nov-24,Victoria Cross  Station,Metro,Exit,358340
Nov-24,Victoria Cross  Station,Metro,Entry,365526
Nov-24,Victoria Street  Station,Train,Exit,5832
Nov-24,Victoria Street  Station,Train,Entry,6361
Nov-24,Villawood  Station,Train,Exit,10991
Nov-24,Villawood  Station,Train,Entry,11247
Nov-24,Vineyard  Station,Train,Exit,3492
Nov-24,Vineyard  Station,Train,Entry,3615
Nov-24,Wahroonga  Station,Train,Exit,40780
Nov-24,Wahroonga  Station,Train,Entry,43275
Nov-24,Waitara  Station,Train,Exit,61172
Nov-24,Waitara  Station,Train,Entry,66391
Nov-24,Wallarobba  Station,Train,Exit,Less than 50
Nov-24,Wallarobba  Station,Train,Entry,Less than 50
Nov-24,Warabrook  Station,Train,Exit,3249
Nov-24,Warabrook  Station,Train,Entry,3304
Nov-24,Waratah  Station,Train,Exit,3906
Nov-24,Waratah  Station,Train,Entry,4002
Nov-24,Warnervale  Station,Train,Exit,4601
Nov-24,Warnervale  Station,Train,Entry,5236
Nov-24,Warrawee  Station,Train,Exit,18724
Nov-24,Warrawee  Station,Train,Entry,20937
Nov-24,Warrimoo  Station,Train,Exit,2297
Nov-24,Warrimoo  Station,Train,Entry,2439
Nov-24,Warwick Farm  Station,Train,Exit,48882
Nov-24,Warwick Farm  Station,Train,Entry,53621
Nov-24,Waterfall  Station,Train,Exit,8870
Nov-24,Waterfall  Station,Train,Entry,8896
Nov-24,Waterloo  Station,Metro,Exit,130477
Nov-24,Waterloo  Station,Metro,Entry,135096
Nov-24,Waverton  Station,Train,Exit,39862
Nov-24,Waverton  Station,Train,Entry,45434
Nov-24,Wentworth Falls  Station,Train,Exit,7561
Nov-24,Wentworth Falls  Station,Train,Entry,7765
Nov-24,Wentworthville  Station,Train,Exit,86307
Nov-24,Wentworthville  Station,Train,Entry,90702
Nov-24,Werrington  Station,Train,Exit,26206
Nov-24,Werrington  Station,Train,Entry,29453
Nov-24,West Ryde  Station,Train,Exit,107269
Nov-24,West Ryde  Station,Train,Entry,108055
Nov-24,Westmead  Station,Train,Exit,148838
Nov-24,Westmead  Station,Train,Entry,160720
Nov-24,Windsor  Station,Train,Exit,15427
Nov-24,Windsor  Station,Train,Entry,15866
Nov-24,Wingello  Station,Train,Exit,Less than 50
Nov-24,Wingello  Station,Train,Entry,Less than 50
Nov-24,Wirragulla  Station,Train,Exit,Less than 50
Nov-24,Wirragulla  Station,Train,Entry,Less than 50
Nov-24,Wolli Creek  Station,Train,Exit,222811
Nov-24,Wolli Creek  Station,Train,Entry,221769
Nov-24,Wollongong  Station,Train,Exit,44460
Nov-24,Wollongong  Station,Train,Entry,45821
Nov-24,Wollstonecraft  Station,Train,Exit,44427
Nov-24,Wollstonecraft  Station,Train,Entry,48923
Nov-24,Wombarra  Station,Train,Exit,603
Nov-24,Wombarra  Station,Train,Entry,705
Nov-24,Wondabyne  Station,Train,Exit,400
Nov-24,Wondabyne  Station,Train,Entry,401
Nov-24,Woodford  Station,Train,Exit,1418
Nov-24,Woodford  Station,Train,Entry,1527
Nov-24,Woolooware  Station,Train,Exit,25193
Nov-24,Woolooware  Station,Train,Entry,27362
Nov-24,Woonona  Station,Train,Exit,2241
Nov-24,Woonona  Station,Train,Entry,2732
Nov-24,Woy Woy  Station,Train,Exit,74164
Nov-24,Woy Woy  Station,Train,Entry,73989
Nov-24,Wyee  Station,Train,Exit,5045
Nov-24,Wyee  Station,Train,Entry,5991
Nov-24,Wynyard  Station,Train,Exit,1253790
Nov-24,Wynyard  Station,Train,Entry,1183087
Nov-24,Wyong  Station,Train,Exit,25036
Nov-24,Wyong  Station,Train,Entry,27483
Nov-24,Yagoona  Station,Train,Exit,21748
Nov-24,Yagoona  Station,Train,Entry,23923
Nov-24,Yennora  Station,Train,Exit,26200
Nov-24,Yennora  Station,Train,Entry,25580
Nov-24,Yerrinbool  Station,Train,Exit,331
Nov-24,Yerrinbool  Station,Train,Entry,447
Nov-24,Zig Zag  Station,Train,Exit,Less than 50
Nov-24,Zig Zag  Station,Train,Entry,Less than 50
Dec-24,Aberdeen  Station,Train,Exit,Less than 50
Dec-24,Aberdeen  Station,Train,Entry,Less than 50
Dec-24,Adamstown  Station,Train,Exit,2128
Dec-24,Adamstown  Station,Train,Entry,2200
Dec-24,Albion Park  Station,Train,Exit,4741
Dec-24,Albion Park  Station,Train,Entry,5384
Dec-24,Allawah  Station,Train,Exit,47966
Dec-24,Allawah  Station,Train,Entry,54328
Dec-24,Arncliffe  Station,Train,Exit,43941
Dec-24,Arncliffe  Station,Train,Entry,49441
Dec-24,Artarmon  Station,Train,Exit,84083
Dec-24,Artarmon  Station,Train,Entry,89961
Dec-24,Ashfield  Station,Train,Exit,234519
Dec-24,Ashfield  Station,Train,Entry,240134
Dec-24,Asquith  Station,Train,Exit,21426
Dec-24,Asquith  Station,Train,Entry,24230
Dec-24,Auburn  Station,Train,Exit,292577
Dec-24,Auburn  Station,Train,Entry,315195
Dec-24,Austinmer  Station,Train,Exit,1630
Dec-24,Austinmer  Station,Train,Entry,1987
Dec-24,Awaba  Station,Train,Exit,339
Dec-24,Awaba  Station,Train,Entry,419
Dec-24,Banksia  Station,Train,Exit,27231
Dec-24,Banksia  Station,Train,Entry,30814
Dec-24,Bankstown  Station,Train,Exit,58927
Dec-24,Bankstown  Station,Train,Entry,58230
Dec-24,Barangaroo  Station,Metro,Exit,227687
Dec-24,Barangaroo  Station,Metro,Entry,197891
Dec-24,Bardwell Park  Station,Train,Exit,21106
Dec-24,Bardwell Park  Station,Train,Entry,23040
Dec-24,Bargo  Station,Train,Exit,866
Dec-24,Bargo  Station,Train,Entry,1014
Dec-24,Bathurst  Station,Train,Exit,1794
Dec-24,Bathurst  Station,Train,Entry,2656
Dec-24,Beecroft  Station,Train,Exit,25005
Dec-24,Beecroft  Station,Train,Entry,26086
Dec-24,Bell  Station,Train,Exit,106
Dec-24,Bell  Station,Train,Entry,96
Dec-24,Bella Vista  Station,Metro,Exit,75429
Dec-24,Bella Vista  Station,Metro,Entry,78672
Dec-24,Bellambi  Station,Train,Exit,1981
Dec-24,Bellambi  Station,Train,Entry,1992
Dec-24,Belmore  Station,Train,Exit,Less than 50
Dec-24,Belmore  Station,Train,Entry,Less than 50
Dec-24,Berala  Station,Train,Exit,37569
Dec-24,Berala  Station,Train,Entry,40397
Dec-24,Beresfield  Station,Train,Exit,2778
Dec-24,Beresfield  Station,Train,Entry,3111
Dec-24,Berowra  Station,Train,Exit,20452
Dec-24,Berowra  Station,Train,Entry,22322
Dec-24,Berry  Station,Train,Exit,1348
Dec-24,Berry  Station,Train,Entry,1460
Dec-24,Beverly Hills  Station,Train,Exit,37897
Dec-24,Beverly Hills  Station,Train,Entry,43269
Dec-24,Bexley North  Station,Train,Exit,26018
Dec-24,Bexley North  Station,Train,Entry,28794
Dec-24,Birrong  Station,Train,Exit,8387
Dec-24,Birrong  Station,Train,Entry,8455
Dec-24,Blackheath  Station,Train,Exit,4823
Dec-24,Blackheath  Station,Train,Entry,5214
Dec-24,Blacktown  Station,Train,Exit,347647
Dec-24,Blacktown  Station,Train,Entry,345191
Dec-24,Blaxland  Station,Train,Exit,7103
Dec-24,Blaxland  Station,Train,Entry,7995
Dec-24,Bomaderry  Station,Train,Exit,5358
Dec-24,Bomaderry  Station,Train,Entry,6715
Dec-24,Bombo  Station,Train,Exit,641
Dec-24,Bombo  Station,Train,Entry,774
Dec-24,Bondi Junction  Station,Train,Exit,544444
Dec-24,Bondi Junction  Station,Train,Entry,557782
Dec-24,Booragul  Station,Train,Exit,490
Dec-24,Booragul  Station,Train,Entry,539
Dec-24,Bowral  Station,Train,Exit,4354
Dec-24,Bowral  Station,Train,Entry,4750
Dec-24,Branxton  Station,Train,Exit,141
Dec-24,Branxton  Station,Train,Entry,168
Dec-24,Broadmeadow  Station,Train,Exit,17931
Dec-24,Broadmeadow  Station,Train,Entry,19673
Dec-24,Bullaburra  Station,Train,Exit,994
Dec-24,Bullaburra  Station,Train,Entry,1047
Dec-24,Bulli  Station,Train,Exit,2716
Dec-24,Bulli  Station,Train,Entry,2964
Dec-24,Bundanoon  Station,Train,Exit,198
Dec-24,Bundanoon  Station,Train,Entry,320
Dec-24,Burradoo  Station,Train,Exit,255
Dec-24,Burradoo  Station,Train,Entry,231
Dec-24,Burwood  Station,Train,Exit,481404
Dec-24,Burwood  Station,Train,Entry,474109
Dec-24,Cabramatta  Station,Train,Exit,174819
Dec-24,Cabramatta  Station,Train,Entry,177920
Dec-24,Camellia Station,Train,Exit,2290
Dec-24,Camellia Station,Train,Entry,3488
Dec-24,Campbelltown  Station,Train,Exit,118485
Dec-24,Campbelltown  Station,Train,Entry,121373
Dec-24,Campsie  Station,Train,Exit,86
Dec-24,Campsie  Station,Train,Entry,91
Dec-24,Canley Vale  Station,Train,Exit,45438
Dec-24,Canley Vale  Station,Train,Entry,51356
Dec-24,Cardiff  Station,Train,Exit,18893
Dec-24,Cardiff  Station,Train,Entry,20154
Dec-24,Caringbah  Station,Train,Exit,46086
Dec-24,Caringbah  Station,Train,Entry,49728
Dec-24,Carlingford Station,Train,Exit,1731
Dec-24,Carlingford Station,Train,Entry,2014
Dec-24,Carlton  Station,Train,Exit,50006
Dec-24,Carlton  Station,Train,Entry,55654
Dec-24,Carramar  Station,Train,Exit,11016
Dec-24,Carramar  Station,Train,Entry,12499
Dec-24,Castle Hill  Station,Metro,Exit,192916
Dec-24,Castle Hill  Station,Metro,Entry,188126
Dec-24,Casula  Station,Train,Exit,6897
Dec-24,Casula  Station,Train,Entry,7765
Dec-24,Central  Station,Shared,Exit,1723781
Dec-24,Central  Station,Shared,Entry,1668852
Dec-24,Chatswood  Station,Shared,Exit,774123
Dec-24,Chatswood  Station,Shared,Entry,755723
Dec-24,Cheltenham  Station,Train,Exit,13988
Dec-24,Cheltenham  Station,Train,Entry,16152
Dec-24,Cherrybrook  Station,Metro,Exit,103801
Dec-24,Cherrybrook  Station,Metro,Entry,109490
Dec-24,Chester Hill  Station,Train,Exit,20984
Dec-24,Chester Hill  Station,Train,Entry,22626
Dec-24,Circular Quay  Station,Train,Exit,670073
Dec-24,Circular Quay  Station,Train,Entry,657618
Dec-24,Clarendon  Station,Train,Exit,1138
Dec-24,Clarendon  Station,Train,Entry,1175
Dec-24,Clyde  Station,Train,Exit,18014
Dec-24,Clyde  Station,Train,Entry,19084
Dec-24,Coalcliff  Station,Train,Exit,477
Dec-24,Coalcliff  Station,Train,Entry,446
Dec-24,Cockle Creek  Station,Train,Exit,941
Dec-24,Cockle Creek  Station,Train,Entry,966
Dec-24,Coledale  Station,Train,Exit,679
Dec-24,Coledale  Station,Train,Entry,787
Dec-24,Como  Station,Train,Exit,10370
Dec-24,Como  Station,Train,Entry,12619
Dec-24,Concord West  Station,Train,Exit,38369
Dec-24,Concord West  Station,Train,Entry,41062
Dec-24,Coniston  Station,Train,Exit,3798
Dec-24,Coniston  Station,Train,Entry,4461
Dec-24,Corrimal  Station,Train,Exit,2472
Dec-24,Corrimal  Station,Train,Entry,2892
Dec-24,Cowan  Station,Train,Exit,1037
Dec-24,Cowan  Station,Train,Entry,1025
Dec-24,Cringila  Station,Train,Exit,308
Dec-24,Cringila  Station,Train,Entry,271
Dec-24,Cronulla  Station,Train,Exit,68113
Dec-24,Cronulla  Station,Train,Entry,67549
Dec-24,Crows Nest  Station,Metro,Exit,250625
Dec-24,Crows Nest  Station,Metro,Entry,248303
Dec-24,Croydon  Station,Train,Exit,40471
Dec-24,Croydon  Station,Train,Entry,44164
Dec-24,Dapto  Station,Train,Exit,8198
Dec-24,Dapto  Station,Train,Entry,9426
Dec-24,Denistone  Station,Train,Exit,9603
Dec-24,Denistone  Station,Train,Entry,10601
Dec-24,Domestic  Station,Train,Exit,199954
Dec-24,Domestic  Station,Train,Entry,234929
Dec-24,Doonside  Station,Train,Exit,50912
Dec-24,Doonside  Station,Train,Entry,57118
Dec-24,Dora Creek  Station,Train,Exit,747
Dec-24,Dora Creek  Station,Train,Entry,809
Dec-24,Douglas Park  Station,Train,Exit,394
Dec-24,Douglas Park  Station,Train,Entry,473
Dec-24,Dundas Station,Train,Exit,1754
Dec-24,Dundas Station,Train,Entry,1880
Dec-24,Dungog  Station,Train,Exit,334
